Meta Library ID,Started Date,Profile Image,Influencer Facebook Page,Ad Details,Video URL,Content Image URL,CTA Shop Now URL,Ad Company
Library ID: 1781131799275503,"Started running on Oct 4, 2025",https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/557570112_1312213136496868_7446800049648090122_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=qVAxTauNZW8Q7kNvwEtKWaZ&_nc_oc=AdmtXB9gIanCjgOvfXCKC0gjb4tKELoH7VqXP9n-Z--yJ5_LGVXJaPkIZEG0nD37q8CqgJK4NFXpWGm2zhxTYVDN&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=4IOA11BjmnvIJz4ikaB5Nw&oh=00_Aftl1pcy39KHLXLrIecR0nLyIWJ1UAFUF9r3weCqe-c0tg&oe=699E5A55,https://www.facebook.com/kalejunkie/,"On sale 🔥Thousands of rave reviews and freshly restocked – grab it before it’s gone. Click the ""Shop Now"" button to buy now!",,https://scontent-lga3-3.xx.fbcdn.net/v/t39.35426-6/558776124_31579096011736011_7687023976001275999_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=C_Sbeb9EbdEQ7kNvwELXui-&_nc_oc=AdnoPEzzGCnzJ8e2zVI0ZVtIVqvI0e3dtWt_b9V-WsM-ByOm-TQB9Ad7wYscXUO36r-3KZUV-Y3kmJcFvuqykfpm&_nc_zt=14&_nc_ht=scontent-lga3-3.xx&_nc_gid=4IOA11BjmnvIJz4ikaB5Nw&oh=00_Afsr-ETVXvGyQbDRe60ociC72yagmjNSAK2lS3nMMBGpqg&oe=699E4CF6,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGIO3ftC4%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHi0uuo54pzFEa1wG5jRN4mbxGsDSYerDN14XTWoAOksMIvK0j_GrLMuHg7AO_aem_Qr3rPm8ClgSD1ed8cIATOA&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1402493007933765,"Started running on Jan 15, 2026",https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/615407264_1441883300847031_8604238560417593574_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=atMet2bWirEQ7kNvwEkCfsf&_nc_oc=AdmMIuNSKNbKbFTPZu971O7Qt0hP4n8ZhmVohn4m-hUhc0_Zr_PJNCXDZvFoxTcSSvYFu1qZ9jF6Tgn2QsG-uhTW&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=FtjgbEXdqSuBQH4MwUkwWw&oh=00_AfsilM6FcN_xJ4SmAeuLlshRWK_DL99WO4zLaMeh9CSyyw&oe=699E7183,https://www.facebook.com/Key2SuccessPlanner/,"🌟 Ready to take control of your days and achieve your goals in 2026? The **Key2Success Planner** is more than just a planner—it’s your **second brain**, designed to keep you organized, focused, and productive on any device! 📝✨  ✅ **Stay on top of tasks and deadlines**  ✅ **Plan for both the big picture and the small details**  ✅ **Customizable to fit your goals and lifestyle**  Compatible with **Windows, Apple, Android, and e-ink devices**, the Key2Success Planner works seamlessly on popular note-taking apps like **OneNote, GoodNotes, Noteshelf, Samsung Notes, Notability, SuperNote, reMarkable, Penly, and Nebo.**  💻 **Free online training** is available to help you maximize its potential, and with **four editions tailored to your development needs**, there’s a perfect fit for everyone.  Whether you’re managing a business, balancing family life, or pursuing personal growth, the Key2Success Planner is your ultimate tool for success. 🌟  🎯 **Start your journey to a more productive you today!**  📲 Click now to learn more and make 2026 your best year yet! 👇   #DigitalPlanning #ProductivityGoals #Key2Success",,https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/616132275_1432539534953950_3262005110241804135_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=33kInt9OGswQ7kNvwEaFKb6&_nc_oc=AdnKzv8dRNNLl6Lho0YG0RuZkprLy-EdGElGcj_LM3uSi_fJBC-CtwjOTiUaW9jHRqw1Hmt5WpFnycusPsZuqANJ&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=FtjgbEXdqSuBQH4MwUkwWw&oh=00_AfsQKdK7JAdPTMUrXFl6NMHx5RdwWSiQA47PAbGkgjkcIw&oe=699E6360,https://l.facebook.com/l.php?u=https%3A%2F%2Fbrandenbodendorfer.com%2Fkey2success-planner%2F%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHh2sfnUt0aXVKgcAPjhdLNaOe9G3RRfgt8wN9DeMFWeKbfjUTYUzBZtMXMNu_aem_PpmCVpu2qHBxLWu0NCfHMw&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1408267424033360,"Started running on Dec 27, 2025",https://scontent-lga3-1.xx.fbcdn.net/v/t39.35426-6/607147696_827552463613080_296007067178523224_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ok6fqWNU6B8Q7kNvwHCKBQS&_nc_oc=AdmLxWD3KHMwpDsR4rkk-v2c61eFKdY_iE85U8L96sA5DlTuCWtEBdRrahEA5bK9meOoKB7NIvK-yzYHPHLvQca3&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=w_4xJ8BwCzZ7t6t-FxPkYQ&oh=00_Afv-dHQXyi3G0G8BnUzMzHAmcU3HFa5Ehg6qHT9CCSY3wg&oe=699E66B0,https://www.facebook.com/KortneyandKarlee/,"Like and comment C291 without emojis, punctuation, or other text) for a link sent to your DM! link is also in our bio! Last Minute Christmas Gift Idea!🎄 This gift card booklet is the perfect last minute gift!🎁 #christmas2025 #christmas #amazonchristmasgift #christmasgiftidea #amazonchristmas #amazonchristmas2025 #lastminutegiftidea #founditonamazon #kortneyandkarlee",https://video-lga3-1.xx.fbcdn.net/o1/v/t2/f2/m412/AQNuUDd7LxhNqwkACV07AHU-k9rSMw8vJ3D3EolEjdiI0j32E3Nz35WlpXYOn7rxf8hpkMLsZZPiiy-JUg-30IvZwkYU704jCTf1Scao7w.mp4?_nc_cat=111&_nc_sid=8bf8fe&_nc_ht=video-lga3-1.xx.fbcdn.net&_nc_ohc=VyWTj2RFVK8Q7kNvwH5Dm30&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTEyNDg3NjU2OTUyNDUzMiwiYXNzZXRfYWdlX2RheXMiOjY0LCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6OSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=w_4xJ8BwCzZ7t6t-FxPkYQ&_nc_zt=28&oh=00_AftKXYiSKC6is6_yVjU4eBeX2HQibeFFfhMP9WXshk1v1Q&oe=699E61CF,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbanEOxk%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHpJoRNGaVEKMttdMiGdL4_fpGKqPfj9r8TOoTYAb5EUgmKjz_V59ZOSdTJPq_aem_WdX9GgqupLrlgMGF_5HKRA&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1429724545464690,"Started running on Feb 14, 2026",https://scontent-lga3-3.xx.fbcdn.net/v/t39.35426-6/634201940_908196408838738_1565767715313372068_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=106&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Y3XhOMA1u5MQ7kNvwHBZvJI&_nc_oc=AdkM0RKhQLel_ZJ2m7AyK3H98hWQ_4nJ7RrZJDWZMFE_HNxOCBca6vB0kARFFnFEFhoRzRpKL-dVDNkyb-iS1QJu&_nc_zt=14&_nc_ht=scontent-lga3-3.xx&_nc_gid=8LKGqTeD79iuWFlJDNC5FQ&oh=00_Afu_9SWQv1c3AGN1td_OlrsdPLQmR-YWCjBLHZ7ZuBmchA&oe=699E4C96,https://www.facebook.com/KortneyandKarlee/,"Like and comment C353 without emojis, punctuation, or other text) for a link sent to your DM! link is also in our bio! Amazon Mom Must Have!👶🏼 This stroller scooter attachment is the best for your toddler!🛴#mommusthave #momhack #amazonfavorites #founditonamazon #kortneyandkarlee",,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbtUSovw%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHvYzdC7A51mcFRRaBgeeV_srO7h1WKAmIaJ1Oc9xI1XcYOC2U-Md3ocPf2Zn_aem_712KnKUgUr46CdhVIQEYBw&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1657003929000112,"Started running on Jan 12, 2026",https://scontent-lga3-3.xx.fbcdn.net/v/t39.35426-6/614781727_1775884763052560_2342080423399062879_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=66GNvRq8DkAQ7kNvwG6T6nP&_nc_oc=AdmbqZJRch8grWsahXa9-0IVD0VYvbCs1XOeWjfHkgJNYAvl7oypjA60JjK75ECB1ejNdeT6KJM_VIIixf7u4CHW&_nc_zt=14&_nc_ht=scontent-lga3-3.xx&_nc_gid=w_4xJ8BwCzZ7t6t-FxPkYQ&oh=00_Afu99jqtFmUDpzT-8QHnKXRZebDhJ4DbDKgQLT8t9c3ZYA&oe=699E5C1A,https://www.facebook.com/KortneyandKarlee/,"Like and comment C276 without emojis, punctuation, or other text) for a link sent to your DM! link is also in our bio! Refill my snack containers with me!😋 These containers are the best…and bonus, they are pink!💗#snackrestock #snackcontainer #asmr #foodasmr #restockasmr #snackideas #amazonkitchen #lunchidea #snackinspo #asmrsnackrestock #amazonfavorites #amazonmudthave #founditonamazon #kortneyandkarlee",https://video-lga3-2.xx.fbcdn.net/o1/v/t2/f2/m412/AQNziJXAgJaQjwQe-lhBDtSWsYMEYwB7KTfukrwDds75hOvKIvj25dJX9E-NoA_PdLDKfP-zw5ytygSXPizRHyGXUgBVeCrM_z_KlvUCKg.mp4?_nc_cat=107&_nc_sid=8bf8fe&_nc_ht=video-lga3-2.xx.fbcdn.net&_nc_ohc=Qca-eABnwFkQ7kNvwEntwnB&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTM2NDk4NjcyMTYwOTEzMiwiYXNzZXRfYWdlX2RheXMiOjM4LCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6MjAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=w_4xJ8BwCzZ7t6t-FxPkYQ&_nc_zt=28&oh=00_AfvhXVRka-5Zr3t724LsGeXFTORGkXgVYqb21HAao_tpIA&oe=699E752F,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbfW8mZR%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHvYzdC7A51mcFRRaBgeeV_srO7h1WKAmIaJ1Oc9xI1XcYOC2U-Md3ocPf2Zn_aem_712KnKUgUr46CdhVIQEYBw&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1195296839434482,"Started running on Jan 26, 2026",https://scontent-lga3-1.xx.fbcdn.net/v/t39.35426-6/622766448_1433938951472584_498340768000518867_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=SVo_M_YAN-cQ7kNvwG-BpzU&_nc_oc=AdlCdXMkUM6QfwHVzg0sde6p-tePouC-z6tPW2GLiTWzWEuCtMHaF2ueu34NPF2VIX5G8pkq--rHyr2zNep1JdhQ&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=w_4xJ8BwCzZ7t6t-FxPkYQ&oh=00_AftE6H27AvKdFhRkzA5WgLdVTEC2PWAJ2VTUtGdlnSKe_Q&oe=699E7555,https://www.facebook.com/KortneyandKarlee/,"Like and comment C395 without emojis, punctuation, or other text) for a link sent to your DM! link is also in our bio! How cute are these mini suitcases?!❤️ They make the cutest gift idea!💌#valentines #valentinesday #amazonhome #amazoninfluencerprogram #kortneyandkarlee",https://video-lga3-3.xx.fbcdn.net/o1/v/t2/f2/m412/AQNqZn1J2moTts5DJGcivIpMrAslAjOgbMK7MO7wFyD_ELktHrFX1ol4NJS5I_McYB3AfMGuB--hT0pwX1GjGwa16wzVX_PiLba_pwI2Tg.mp4?_nc_cat=106&_nc_sid=8bf8fe&_nc_ht=video-lga3-3.xx.fbcdn.net&_nc_ohc=S5ESvZH-ujQQ7kNvwGTehnC&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTI1NDAwMjgzNjU3Mzc2MCwiYXNzZXRfYWdlX2RheXMiOjI2LCJ2aV91c2VjYXNlX2lkIjoxMDEzOSwiZHVyYXRpb25fcyI6MTYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=w_4xJ8BwCzZ7t6t-FxPkYQ&_nc_zt=28&oh=00_AftZz45XEafwV5Zuv_-jWcXkJNefcp9NRuY4s0ph-BRYdA&oe=699E77C4,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbkBgjly%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHh2sfnUt0aXVKgcAPjhdLNaOe9G3RRfgt8wN9DeMFWeKbfjUTYUzBZtMXMNu_aem_PpmCVpu2qHBxLWu0NCfHMw&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1592660238540517,"Started running on Feb 11, 2026",https://scontent-lga3-1.xx.fbcdn.net/v/t39.35426-6/634033762_1407488734371414_4191468937866425398_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=cmBkp5H8zy4Q7kNvwHp5siD&_nc_oc=AdlGxv4UMPv95cZ0KmHbrsGE9mq40AhDd8JvZrECHc-T3S9ECsZNMFQwSzE6bR9O8unb6zoRy51i5fjSLGifEi56&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=FtjgbEXdqSuBQH4MwUkwWw&oh=00_AfuV4bN_TfRvb5SKZXWpvhRNFTqPyClEHte2U1FHZf8tVQ&oe=699E57CD,https://www.facebook.com/laurenashleyhansen/,"🌟 Click the ""Shop Now"" button to buy!My go-to protein coffee! This is SO good - 25g of protein, 10g of collagen, all clean ingredients, and so easy to make. Just mix with almond milk and pour over ice!",,https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/629475287_1425874912594508_313618931419774135_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=gCCer1BiT_gQ7kNvwHg_MuC&_nc_oc=AdnCMt3XUxtMZAAW3DNjQQISd2qqf6AlIwGPXXl1v_F8zBoCSjcM0oM6IXNmvOSf_byjO65g9tolstNt_h_LeSwk&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=FtjgbEXdqSuBQH4MwUkwWw&oh=00_AftOL7MbCWEfX7BXbvqfbLqyVFGoV0kKwONAp1B6A3x2jA&oe=699E79A5,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGboucUcz%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHi0uuo54pzFEa1wG5jRN4mbxGsDSYerDN14XTWoAOksMIvK0j_GrLMuHg7AO_aem_Qr3rPm8ClgSD1ed8cIATOA&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1610598763430403,"Started running on Feb 9, 2026",https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/632326204_1451062369931354_4495808373695804163_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=MqD5wqYgTmYQ7kNvwHo2VLo&_nc_oc=AdmqFqZQp7EiNW8BawA7JaoGefR_gpR-TEXB6SnUae2CIToX5EoD_ajb3uysrAacqkkptzqJh9Hn0BkCN-szh6XV&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=8LKGqTeD79iuWFlJDNC5FQ&oh=00_AfsMgpAPGq85gvYhrb0_UQjn2x1tOFYva96Eh1gVyIgUng&oe=699E7236,https://www.facebook.com/laurenashleyhansen/,"🌟Thousands of rave reviews and freshly restocked - grab it before it's gone.Click the ""Shop Now"" button to buy!",,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbosNLoT%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHsypRbnz-5xBzhuDHyR8-nqHJA4ipaH5-ZsYe0TVObK-wCzL655i134hEAQ2_aem_zlI264MMzmgMAtyuZOVq0A&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,
Library ID: 1203704245053572,"Started running on Jan 12, 2026",https://scontent-lga3-1.xx.fbcdn.net/v/t39.35426-6/615243355_1388142162859478_2099127275329898748_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=shRsb1gHLXUQ7kNvwFLeQlw&_nc_oc=AdlyEJRjpVc9pbnhgLrjRnV5aYR3r0RDSk7kd547NKM2d0y7w61eLDz4KH5L8EMU3MsYuVi8c71vjuMIeDfhQdPr&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=Se4kUfSKtOc3a1Ctv8RDtQ&oh=00_Afvk-NMD-pLrif8cmb4jhb-s5cr77qf37Im6Yc7NPk93_w&oe=699E608C,https://www.facebook.com/laurenashleyhansen/,"FOLLOW + DROP ANY WORD IF YOU WANT 🔗 DETAILS! 14 late-night scrolling purchases that have exceeded all expectations 🤭 which one would you grab first?! Amazon basics, Amazon home, Amazon fashion, basic fashion, women’s fashion, tall girl style, comfy clothing, comfy style, wardrobe essentials, warm jackets, loungewear, winter favorites",https://video-lga3-3.xx.fbcdn.net/o1/v/t2/f2/m367/AQMZQTD-BH82ceRuNUJhpvoLlVTl-LkHeNGPUHx_7GTJsRhRpkB2gBaL82opVaTIOGvC1Oo5SWmBh9Y44YDv95aCN3pWVTatKQootAMEkg.mp4?_nc_cat=110&_nc_sid=8bf8fe&_nc_ht=video-lga3-3.xx.fbcdn.net&_nc_ohc=HwgEA-slPtcQ7kNvwFyKiU1&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuMzYwLnByb2dyZXNzaXZlX2gyNjQtYmFzaWMtZ2VuMl8zNjBwIiwieHB2X2Fzc2V0X2lkIjoxNTI4OTc2MDkxNTUyMTg1LCJhc3NldF9hZ2VfZGF5cyI6NDMsInZpX3VzZWNhc2VfaWQiOjEwMTQ2LCJkdXJhdGlvbl9zIjoxMywidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=Se4kUfSKtOc3a1Ctv8RDtQ&_nc_zt=28&oh=00_Afsbm2_ZfIAAwnIHyS_NOG1pix9mHyZNhGu7BuudugaOgQ&oe=699E4CB4,https://scontent-lga3-2.xx.fbcdn.net/v/t39.35426-6/613434480_4150876585161703_7755223280407195190_n.jpg?stp=dst-jpg_s600x600_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=Yf7-zuIFnzoQ7kNvwHa_5Fl&_nc_oc=AdnrsDh6z0f0_z3j5lhs55s9qEk70OM_Cu_PAvXLZyzaYecZvnKkfbzVd1G4epsumcQ8Xo8aaibdG2KR6sQPvzNF&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=Se4kUfSKtOc3a1Ctv8RDtQ&oh=00_AfvlYj6Z38kO32Ytqohhcp1rNP3jSOcwwTV4wYOrXwwdGw&oe=699E7032,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FGbfSm4qm%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHu-RSauF6v9cLTHh36PwiqRTdeUjnsURH8E_WIf5PueLo1hJfOeSHpg_Uflk_aem_LFith7eGPN682KEQyiXLaQ&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,Markable Creators
Library ID: 2045757826232456,"Started running on Jul 9, 2025",https://scontent-lga3-1.xx.fbcdn.net/v/t39.35426-6/518133907_1769227220366615_8696554047838853454_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=VYTdK5r9MowQ7kNvwHFIOFN&_nc_oc=AdnrXWFAfCz58PK6HFuB__IlTkltPq17t6P4mQduI3Y3f8IDgvMEJmZk3-VFOzFMvG_EhPPoQcyc_ibKZxvuY96u&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=EcdvvKS7mngSsA2W77wJEg&oh=00_AfsNz2GNNlFfMVtcdOl8dJpXL9A6UIOZv-Vu0zRu980hVw&oe=699E4BA6,https://www.facebook.com/laurenashleyhansen/,"On sale 🔥You can enjoy 20% Off now!🌟Click the ""Shop Now"" button to buy now!⭐️ My not so best kept secret 🙈 as a mom of 3 wild boys who also loves to host, this is how I keep all my light fabrics like new! Over 20 million of you have watched me spill coffee, red wine, and chocolate milk on my light fabrics and wipe it away with a cloth!! It doesn’t change the look or feel of my fabrics and lasts for over a year!",https://video-lga3-1.xx.fbcdn.net/v/t42.1790-2/518095169_2045757866232452_5780876411584389254_n.?_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=nhFPC_3yvYsQ7kNvwFD_hNU&_nc_oc=AdlqUcxE4WXHKEOACrnQbjQBmVIlPQCXUYH3Vd6IKjmGvKNnd-FFA2O5qSonKltBm2Eguhf16PXjLb25j4lf-0PI&_nc_zt=28&_nc_ht=video-lga3-1.xx&_nc_gid=EcdvvKS7mngSsA2W77wJEg&oh=00_Afut8p7POGFH-CRyDSzdMfk0OxeKUhU8rKfDGSbIPRkbGg&oe=699E73D8,,https://l.facebook.com/l.php?u=https%3A%2F%2Famzn.markable.ai%2FFzKZTAtm%3Ffbclid%3DIwZXh0bgNhZW0CMTAAYnJpZBEyUmgySXZhYUtmc3puT09sWHNydGMGYXBwX2lkDzU0MTYzOTQ5Mzg4OTAyNQABHvYzdC7A51mcFRRaBgeeV_srO7h1WKAmIaJ1Oc9xI1XcYOC2U-Md3ocPf2Zn_aem_712KnKUgUr46CdhVIQEYBw&h=ASWq4lA70Y8E8wXIR2WF5f93uRRt2ymiCGZ50mWsfi5iAqCZ1UQPH6oCvNuWI3eccmBWQWMGUdimaVOBdjMZ4dojSLr5Bage_Lnx84IuT0dpg_dpKIs5mZkZUeY9_vCGzzqN0aFD6Z5dBHgUodjeuDSI,MarkableCreators
